"geo_value","time_value","cli","inperson_school_fulltime","inperson_school_parttime","tested_14d","tested_positive_14d","covid_vaccinated_or_accept","covid_vaccinated","others_masked","public_transit_1d","work_outside_home_1d","shop_1d","restaurant_1d","spent_time_1d","large_event_1d","worried_become_ill","vaccine_likely_friends","vaccine_likely_who","vaccine_likely_govt_health","vaccine_likely_politicians","confirmed_7dav_incidence_prop","wearing_mask"
"13021",2021-03-02,0.363992,NA,NA,7.2180079,NA,69.1864741,29.7482229,69.3847513,6.3937348,36.5017817,61.8585503,21.3228415,38.9080215,20.7953088,72.1324516,NA,NA,NA,NA,26.2823397,96.2709816
"13051",2021-03-02,0.5138425,NA,NA,12.249097,NA,77.8158948,37.9191825,75.0698877,3.6316896,39.4551895,61.6449671,23.951162,34.7520464,11.1897268,65.4511367,25.7811508,28.7640102,24.8663145,10.2199942,26.4529244,93.6378883
"13057",2021-03-02,0.668555,NA,NA,12.5996085,NA,71.1100713,23.9893994,53.1523067,1.668676,42.1508361,63.7703521,30.2402231,38.2659612,17.9404167,48.0473872,NA,NA,NA,NA,40.497211,79.1263897
"13063",2021-03-02,0.4324355,NA,NA,9.9825882,NA,63.6759314,15.6651686,NA,8.0413281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5586174,NA
"13067",2021-03-02,0.4911717,NA,NA,6.4344649,NA,75.1838308,21.1646142,71.3253695,3.0075279,37.1436079,61.3298113,23.1803768,37.8366708,10.2732097,65.7187439,33.63186,40.1189941,30.3287026,7.9166502,25.3154697,91.169537
"13073",2021-03-02,1.7178376,NA,NA,11.0876443,NA,70.5046556,35.4387406,66.0313162,2.8525717,48.5648422,69.3020917,31.1791971,41.4039856,16.2190943,58.7444847,NA,NA,NA,NA,20.2202133,81.7722215
"13089",2021-03-02,0.2014562,NA,NA,12.6926025,NA,86.41835,23.7772551,83.5134884,6.483199,32.8789711,55.3981749,14.4651988,34.6236187,6.5946481,66.4339419,41.8626734,45.1274464,36.2780753,12.8527523,24.5966349,95.9803567
"13095",2021-03-02,0.4670413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7289651,NA
"13115",2021-03-02,0,NA,NA,6.0745326,NA,68.906465,32.8115674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8168953,NA
"13117",2021-03-02,0.2819209,NA,NA,13.4183707,NA,73.7216861,20.2048808,NA,2.3979039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.828247,NA
"13121",2021-03-02,0.2355157,32.6538468,6.9056552,11.7149037,NA,79.6723725,24.4658825,82.2558696,7.5155183,39.0755013,52.3333695,20.5099579,30.0175644,8.8147678,65.343902,39.3102106,40.1591736,35.6495013,13.2663865,29.5419643,94.4459464
"13135",2021-03-02,0.2698606,57.4755413,25.0750271,7.0424046,NA,77.8570176,17.0238367,75.3679737,2.1095254,41.1109397,58.3377207,28.5609996,35.6094909,13.7210441,66.8842824,37.061852,34.7809917,30.086618,11.1837175,30.4013601,90.4533288
"13151",2021-03-02,1.0523958,NA,NA,14.6200182,NA,71.2469067,33.361898,NA,2.3853218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3592352,NA
"13153",2021-03-02,0.8758319,NA,NA,6.9499549,NA,73.0379861,28.1235623,61.341216,1.1200198,44.680327,73.2791852,27.5891776,49.0866875,13.0306141,65.956969,NA,NA,NA,NA,21.5922982,87.6973916
"13215",2021-03-02,2.9961694,NA,NA,8.2115831,NA,67.1861769,25.6961683,73.3563546,3.2198534,41.9151083,64.0679219,22.7593302,40.140819,17.7885481,67.3653718,19.5399237,33.150364,30.7688297,5.9205734,24.5801378,89.3502149
"13245",2021-03-02,0.9972696,NA,NA,11.2692114,NA,73.4154963,33.8644597,71.6439498,2.8498778,38.906502,59.4995858,15.7171078,34.6850873,12.5941127,60.1649134,31.9303779,27.4888129,22.5708523,12.4312598,23.8944741,91.5553478
"15001",2021-03-02,0,NA,NA,12.2248654,NA,81.1199531,34.2829892,90.893361,1.6723942,32.9392726,54.7486265,18.8391225,38.4242666,10.6409815,62.1702736,35.482816,35.7141968,35.5788963,8.2357369,1.0538296,99.2213863
"15003",2021-03-02,0.5922405,23.4439254,36.9408228,8.7757383,NA,83.9168296,38.4832137,91.8986018,6.4423923,41.9867409,64.0981515,22.9900933,38.7156022,10.3490606,65.8855589,38.9078744,36.8511246,32.8827335,13.2749239,2.6234729,94.6718474
"15009",2021-03-02,0.7934121,NA,NA,15.1067229,NA,86.6780311,32.8310701,91.8333702,5.9501159,39.2032983,62.5913463,22.6326092,43.7499853,10.4424173,64.364297,NA,NA,NA,NA,14.5493034,97.9278171
"16001",2021-03-02,0.6806314,37.0669208,59.8487485,7.0258543,NA,81.5980932,40.212538,73.2836844,3.2869256,38.3093947,60.5041673,21.5030744,46.4420418,15.4774054,59.1256058,31.2259995,30.414194,22.1691628,4.2682005,15.54557,88.8987443
"16005",2021-03-02,2.5549039,NA,NA,7.8641367,NA,74.4087388,29.3336152,NA,1.1616489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9843379,NA
"16019",2021-03-02,1.1912113,NA,NA,3.8394146,NA,69.4995262,24.8585561,30.7687147,4.1926447,44.4475286,62.3291083,40.6772924,56.049931,30.5796204,51.4828834,NA,NA,NA,NA,32.2830427,75.2286136
"16027",2021-03-02,0.1993369,NA,NA,7.406599,NA,66.5991942,27.5762764,51.5681697,6.478487,39.5992018,58.2192492,23.5138973,34.6979373,16.8784022,58.2003862,30.8560267,25.8632903,19.7443287,7.0660353,10.3653734,83.0849082
"16055",2021-03-02,0,NA,NA,4.495613,NA,61.6808103,32.6306924,24.758047,6.657407,41.68391,58.570956,32.5726349,46.0827926,22.4900005,50.1716441,NA,NA,NA,NA,14.7354814,73.5701279
"17019",2021-03-02,0.0904319,NA,NA,29.5550134,NA,83.209857,53.3338584,89.6780087,8.0947639,28.7303162,55.4074585,16.8228345,31.5188412,9.7109028,58.9934902,NA,NA,NA,NA,16.7993313,95.2075186
"17031",2021-03-02,0.4537958,21.5382494,24.9959743,10.6968941,7.1139635,84.0784461,31.5401973,91.6975811,7.5458239,34.5653055,56.5155503,15.2013638,31.0671719,6.8108477,65.7993464,38.0419328,42.1230568,35.1774355,12.3136482,12.4531615,97.0437193
"17037",2021-03-02,0.4220709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2693438,NA
"17043",2021-03-02,0.580584,16.6752277,53.7150792,8.5163259,NA,83.4510574,36.1041902,93.5582611,3.3831626,35.7459442,56.0093021,18.2246763,31.8733939,10.9112845,64.2094332,37.9658904,40.5124958,33.9387982,7.8965046,13.5308368,93.6683409
"17089",2021-03-02,0.7239312,18.6597799,48.7108067,11.366177,NA,81.7720834,27.9509207,92.4964827,1.9135018,47.0559349,60.5026468,21.0872637,37.8553323,10.169878,64.5373932,37.6630267,43.565243,31.3574237,10.7788828,17.1371537,93.8515499
"17091",2021-03-02,0,NA,NA,11.9632317,NA,71.8992081,34.4208196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7594658,NA
"17093",2021-03-02,0.0929612,NA,NA,5.0046424,NA,74.7598541,34.9351527,NA,4.007115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.277843,NA
"17097",2021-03-02,0.6450903,18.3274499,42.9033429,8.9161298,NA,80.114979,29.7776792,92.4082875,1.8785066,34.6723369,60.0449847,15.2283349,34.1216846,10.6056689,65.1125375,32.9835482,37.0844957,35.463843,7.9243406,16.8480857,95.6518408
"17099",2021-03-02,0.3708764,NA,NA,4.8606586,NA,67.2386561,22.8946587,71.5157771,2.950467,53.1348127,64.6564862,29.0272493,42.1283602,20.4107621,53.4345555,NA,NA,NA,NA,18.8579769,83.1901353
"17111",2021-03-02,0.4163995,NA,NA,9.6707662,NA,77.2938506,28.2806677,87.5990423,2.4891147,42.937176,62.8221495,22.1107962,31.5582115,6.9000345,57.4024726,27.4652242,31.5372647,29.2385003,7.8987792,15.3183985,91.9080321
"17113",2021-03-02,0.5609402,NA,NA,8.3161178,NA,81.4657113,33.5869101,86.0595328,2.3686404,37.822941,62.8323483,21.9332587,49.9239843,11.2520093,59.0398976,35.5537141,34.9351508,29.5216506,5.2698507,12.3457614,93.1598385
"17115",2021-03-02,0,NA,NA,14.6376766,NA,65.4634413,29.3674159,NA,5.5494424,NA,NA,NA,NA,NA,46.1726892,NA,NA,NA,NA,11.510113,NA
"17119",2021-03-02,0.2639578,NA,NA,4.1681843,NA,75.9749927,30.2497126,79.4788096,3.895295,43.0384169,60.5435189,22.0908167,42.5644899,10.5390752,67.7035256,NA,NA,NA,NA,18.9290406,91.4645853
"17143",2021-03-02,0.5034693,NA,NA,7.0910882,NA,82.9208485,41.1539116,74.0902156,5.9853612,46.9020671,62.5245517,21.1963126,44.5161204,12.1412757,56.219943,NA,NA,NA,NA,12.5445896,85.1011353
"17161",2021-03-02,0,NA,NA,5.5044873,NA,77.2692007,37.0844907,77.070671,2.8659502,46.3486854,55.4890096,27.8266653,43.3355551,14.8016205,63.1345942,37.1455358,31.4738787,29.1582597,8.0369995,9.3273273,91.3517728
"17163",2021-03-02,0.3744969,NA,NA,12.3485041,NA,81.6057496,40.7352516,83.09978,4.4870015,39.6943439,57.7239149,27.0570136,38.3067935,14.3500381,41.9806309,NA,NA,NA,NA,19.5424736,92.2112017
"17167",2021-03-02,0.4969309,NA,NA,8.5063004,NA,80.8851973,47.2146165,82.7553428,2.0060991,39.187224,57.5770618,26.2196601,44.5767335,13.9054367,55.2565581,28.5209206,27.9657161,22.9591686,9.9490012,10.4629178,94.1166644
"17179",2021-03-02,1.4323695,NA,NA,7.4557209,NA,72.0688877,40.9447115,83.0068869,1.1489236,40.3835266,66.0136584,31.163953,49.8868081,15.2981153,63.3605183,NA,NA,NA,NA,18.5703253,87.8446043
"17197",2021-03-02,2.0566662,18.9541443,46.1449564,10.9184908,NA,78.3993459,29.6827102,84.6930405,2.3505672,40.3609958,60.2720708,23.6537586,38.2584176,12.8332693,63.1810194,34.8795042,34.2841219,29.1590941,7.1392211,15.9507762,91.6251319
"17201",2021-03-02,0.9502113,NA,NA,9.5446761,NA,69.7671921,29.5315623,89.0443848,2.4866171,42.9656536,62.0835867,16.6291702,38.74381,11.7104828,63.864998,26.632069,31.9289677,21.3007634,8.056424,8.2780406,91.3902523
"18003",2021-03-02,0.8251341,NA,NA,7.7645587,NA,78.5885939,28.3727757,80.1785516,3.3945745,46.954027,58.5245707,24.516475,43.9987814,15.9750091,59.7243462,29.9319348,36.4981951,30.802209,7.7405457,12.8957066,88.9424423
"18019",2021-03-02,0,NA,NA,14.0127914,NA,72.284865,24.9651877,76.3891501,7.6234966,42.6447874,65.9796803,27.4663798,45.3059844,8.8551529,64.4368894,NA,NA,NA,NA,15.9307766,87.3464797
"18035",2021-03-02,0.5557822,NA,NA,3.4874492,NA,72.3976979,33.2292663,77.365266,1.0016232,41.3477189,56.2306741,19.470646,37.4971983,10.9875281,60.5576094,NA,NA,NA,NA,6.7994832,94.8173928
"18039",2021-03-02,0.9020344,NA,NA,4.5570203,NA,69.6986551,33.3859537,74.1475309,4.0055388,41.8538382,61.9993991,29.4996036,52.8861635,15.6021791,61.4439424,NA,NA,NA,NA,9.8397438,85.3549695
"18057",2021-03-02,0,NA,NA,10.1619861,NA,86.5321573,34.0368845,86.7776264,3.733491,49.1942819,61.3611003,28.3476332,35.0700957,12.7526688,60.9400825,33.2976276,37.141853,32.242057,10.0222112,11.7028667,97.5741284
"18063",2021-03-02,0,NA,NA,6.6902437,NA,69.6019291,24.5681677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2351559,NA
"18081",2021-03-02,0.7209161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.673792,NA
"18089",2021-03-02,0.5523932,39.6834975,17.8670387,8.4291474,NA,70.7330825,29.1217648,85.146338,5.4177999,37.1197367,60.1747643,28.6707677,32.9475581,13.8580513,62.6035507,33.9763311,29.5122377,25.5415776,9.3102323,10.4314641,91.589628
"18091",2021-03-02,0,NA,NA,10.7746692,NA,69.6193642,36.0531368,83.1906946,7.1407076,44.3899337,67.8426874,26.5331534,47.9244941,16.0529285,53.6927091,NA,NA,NA,NA,7.5556152,85.6823867
"18095",2021-03-02,0.15142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2534758,NA
"18097",2021-03-02,0.1969923,NA,NA,7.6720103,NA,78.3708218,25.5256816,82.394954,3.7758063,43.8977424,55.5728535,22.6825437,41.3093373,10.6618766,60.9915739,34.7315357,35.1104372,31.390011,7.2397888,9.4185056,96.0212636
"18105",2021-03-02,1.4052319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1563353,NA
"18127",2021-03-02,0.555276,NA,NA,7.4563265,NA,81.8259245,34.5679452,84.7932845,1.4328132,41.5519359,66.8052773,25.5688498,44.3335337,12.5890776,57.5316637,26.0720676,39.9114605,26.3036418,6.6840403,12.4492422,88.9264857
"18141",2021-03-02,0.6042646,NA,NA,11.4782424,NA,75.6762462,29.9164311,78.5468694,2.1914376,44.5823899,56.1713159,19.2941981,39.5288619,13.7184737,59.1428692,35.383208,37.5314069,26.7088242,11.0323457,25.9946916,93.3060894
"18157",2021-03-02,0.2984236,NA,NA,17.2702522,NA,74.9003566,23.988336,75.8172102,3.7683145,51.640249,60.0814308,30.1785458,43.2688385,19.1247153,63.6342262,33.882135,39.6454291,30.9492328,7.6193216,20.7604139,89.7306233
"18163",2021-03-02,0.1951563,NA,NA,8.1290048,NA,78.4354467,45.7733901,79.6410883,2.1230129,49.3060592,62.1150693,28.6618049,46.8566886,13.6772955,62.2740112,NA,NA,NA,NA,11.4318914,91.6664251
"18167",2021-03-02,0.5014772,NA,NA,11.8111976,NA,75.6078403,39.2573835,77.9093054,3.9897307,45.8679474,68.0708706,24.699114,41.4623115,12.2550542,66.0082263,NA,NA,NA,NA,16.3482773,90.7090947
"19013",2021-03-02,1.2715078,NA,NA,7.4492266,NA,79.134102,28.0621481,80.3048232,4.7504863,36.8784674,67.3126306,32.1787996,37.217258,10.4305833,62.9738737,NA,NA,NA,NA,9.5029831,88.512979
"19061",2021-03-02,1.3560081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2240423,NA
"19103",2021-03-02,0.5103899,NA,NA,20.0624875,NA,88.5248304,35.7917334,88.3988697,8.0758172,47.7461879,48.9817376,23.6858112,36.1027331,8.0529564,70.0563486,47.8505226,51.9874036,32.1027355,3.9859349,11.0576298,95.2001122
"19113",2021-03-02,1.1557549,NA,NA,7.4958038,NA,84.7758585,37.5992862,79.1001353,2.1644218,38.6587163,60.5236858,26.7023932,32.7580974,12.3013309,64.4159698,39.1762459,36.3401632,30.1982642,6.9727744,9.0910345,90.7510912
"19153",2021-03-02,1.2772913,67.0603071,15.6007595,7.1965858,NA,82.8696727,25.1018904,77.6433979,3.0595157,44.1860446,54.3448753,23.3549699,38.8657747,10.9073397,61.5331507,34.4667499,41.3490304,32.6121867,6.4227939,18.9019144,89.6706441
"19155",2021-03-02,1.0282976,NA,NA,7.9364644,NA,79.6204629,30.8498571,66.088252,4.663822,NA,NA,NA,NA,NA,58.9121662,NA,NA,NA,NA,15.4600671,89.3563369
"19163",2021-03-02,1.4237068,NA,NA,6.7151922,NA,75.5161242,24.2710834,66.3900147,7.6826897,55.9882907,57.2032777,30.2864255,50.8781395,19.3932321,64.8677329,33.3218276,31.6716767,29.1929675,6.1678195,10.4741231,84.6200548
"20045",2021-03-02,0,NA,NA,11.2924998,NA,93.6680468,37.4569773,99.1127067,4.2081822,NA,NA,NA,NA,NA,68.6913552,NA,NA,NA,NA,8.3944457,99.3439001
"20091",2021-03-02,0.066467,59.7706182,36.2478476,7.2148398,NA,78.6133195,30.3318687,88.3289358,2.1659738,43.2565463,61.2432285,25.9295959,43.5174624,10.4861085,54.3896001,32.176363,34.529248,30.49639,7.5329268,15.5744917,93.465865
"20173",2021-03-02,1.7654155,52.8637416,22.7569889,7.5752526,NA,74.7529095,24.8602857,77.0601936,2.2465485,39.4820339,55.6661581,21.148664,42.9156054,11.3255915,61.6441809,34.3071998,34.4049724,29.1193524,7.788614,12.1999841,91.200334
"20177",2021-03-02,0.5541903,NA,NA,7.589728,NA,78.0292668,37.5914506,86.7979349,2.7874353,36.4731449,54.4582586,24.1215045,35.981464,6.3083177,57.3866325,27.7588679,35.1827739,29.6924196,4.7410716,10.3085001,93.2828822
"20209",2021-03-02,1.2263609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5594262,NA
"21015",2021-03-02,0.1567843,NA,NA,4.7836507,NA,81.5103386,32.5056743,80.101737,3.4152332,41.1622143,58.7018636,25.6297487,38.749004,13.8192756,56.4307656,NA,NA,NA,NA,27.1162263,85.5478373
"21037",2021-03-02,0.4015746,NA,NA,6.4631351,NA,81.0680373,27.1371384,83.0873369,6.3503204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5759565,96.9076221
"21059",2021-03-02,1.5496955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0323319,NA
"21067",2021-03-02,0.4709965,NA,NA,14.7529935,NA,82.3424703,40.3497203,92.855752,2.6089206,38.3309798,57.614604,24.7969972,42.2003339,14.7574262,64.3990592,35.9197205,39.5276555,30.6612044,7.9947002,20.8081755,93.6856334
"21093",2021-03-02,0.8528862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9947418,NA
"21111",2021-03-02,0.21361,21.0335068,18.1121293,13.498397,NA,80.4198066,29.9517542,89.0423944,2.1840356,36.4063124,56.3134874,20.3961998,40.1443163,12.6466407,67.4422902,33.9973169,35.5260814,31.5067276,11.8455279,22.2070659,94.6791059
"21117",2021-03-02,0.484796,NA,NA,7.8981082,NA,80.3305805,31.7740033,87.4609616,2.3588604,38.3251755,52.8234697,28.5608319,34.3988697,18.2866908,69.2989387,35.6719615,39.6816322,26.4501981,2.8079025,25.0926514,93.2909322
"22015",2021-03-02,1.5826011,NA,NA,7.5840418,NA,58.6172794,32.52153,NA,2.2635198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9079328,NA
"22017",2021-03-02,1.1924164,NA,NA,8.4064285,NA,69.1110242,46.1580648,74.2656833,3.1886348,39.2852246,69.6344321,26.6076131,52.4579542,22.1494051,52.0145754,NA,NA,NA,NA,14.1365883,88.7910448
"22019",2021-03-02,1.9601345,NA,NA,7.657688,NA,65.576833,25.3782629,37.7607155,3.8006002,43.5736773,64.8286505,20.9076174,46.4678175,19.2916586,53.4300007,NA,NA,NA,NA,34.2896492,76.0913224
"22033",2021-03-02,0.2389017,NA,NA,5.7496012,NA,75.4335121,36.6862125,79.8356312,1.1269073,39.4112448,53.16811,21.6082036,40.8670837,13.9060577,58.8589215,31.7893862,26.7208298,25.5513156,7.060672,14.7168565,94.5787976
"22051",2021-03-02,0.5473175,NA,NA,10.2823242,NA,73.9777847,40.1550754,77.9512935,3.2027055,42.2499258,67.0995779,26.6568862,39.4307787,13.4384531,63.5208831,30.4947479,27.1393241,28.3583569,10.4857948,16.3229054,93.2772248
"22055",2021-03-02,0.3034995,NA,NA,4.8683441,NA,71.4842412,34.5482236,54.7425881,1.529869,38.2911811,72.2972527,23.294057,46.5218435,16.3455826,61.5597582,29.8816553,27.3176378,27.2897167,7.2971972,7.8811979,85.7298076
"22063",2021-03-02,1.1207732,NA,NA,4.9226501,NA,59.5178339,25.1547314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6787983,NA
"22071",2021-03-02,0.2337737,NA,NA,15.2809053,NA,88.8012713,45.972378,83.9789353,10.3582715,47.2892983,66.0177039,32.5942141,43.1444155,15.1811198,65.3232149,36.9145349,45.3924733,35.0273287,12.729531,14.7084068,96.4874592
"22073",2021-03-02,1.8543059,NA,NA,3.9026186,NA,69.1060224,36.2863788,57.2843078,2.4240972,NA,NA,NA,NA,NA,66.4587742,NA,NA,NA,NA,6.0914295,90.4828948
"22079",2021-03-02,1.1803658,NA,NA,10.1649725,NA,67.3880734,35.4100459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1114249,NA
"22103",2021-03-02,1.3454569,NA,NA,8.6215993,NA,70.5062651,30.5509936,65.6533074,5.0919604,43.8102386,65.2839037,28.8078005,49.1876492,19.1103271,62.9143527,29.8702416,34.4663436,26.0339924,13.1380394,29.3364539,92.0790246
"22105",2021-03-02,0.8226607,NA,NA,5.6594732,NA,59.12732,24.7129039,54.2563661,0.4426809,NA,NA,NA,NA,NA,62.4881564,NA,NA,NA,NA,12.1167174,85.4377352
"23001",2021-03-02,0,NA,NA,13.4197704,NA,75.255184,24.2880822,93.7315812,4.4624376,39.723462,62.8249289,20.8504055,46.8680012,10.9937441,58.1617871,34.500348,33.7214697,31.847809,NA,16.3194614,91.9124277
"23005",2021-03-02,0.9704273,NA,NA,12.5039773,NA,87.0613046,32.8899499,94.6112408,2.9758866,34.6031175,61.6251212,14.2640613,33.0112037,5.9976278,63.3316874,30.589835,34.1524314,26.2975222,5.9762033,15.8617811,93.2796837
"23011",2021-03-02,2.5016765,NA,NA,14.0590507,NA,74.2321446,27.0858732,91.9212833,3.0022903,44.1889192,60.2131337,17.3178516,43.3443945,19.7965162,63.9993986,33.995945,27.5300285,23.5909738,5.7103828,10.3406008,92.3704492
"23019",2021-03-02,0,NA,NA,18.0706916,NA,78.4394121,30.4785652,92.8744318,3.257832,40.7292356,66.5846276,16.1442136,46.9332938,7.7336523,62.9232389,25.6682634,40.3853554,32.585438,4.7152121,12.2458399,94.3396706
"23031",2021-03-02,0.218864,NA,NA,13.9085615,NA,80.9878889,30.9078308,95.781345,2.7221061,38.370438,60.2009684,17.1579167,38.511153,8.6543453,61.9707223,36.3654858,39.2227358,29.5239308,5.3378205,16.6044626,96.6758737
"24003",2021-03-02,1.0079781,16.0357656,18.9347201,10.3398859,NA,84.7729343,27.3449464,94.207594,3.3444021,33.3608913,56.1868827,16.7801371,36.1518678,8.2442901,65.3033115,34.4481133,32.6449062,31.7383785,6.7080469,14.9285233,95.5589117
"24005",2021-03-02,0.0959573,21.2945016,23.6065516,10.7728722,NA,81.7018165,29.1733215,92.1491265,4.5135456,31.6768354,55.657679,14.4017662,32.1440362,4.3645425,62.4972266,34.9207022,32.8703476,33.4049234,10.092866,15.0117976,94.8706992
"24013",2021-03-02,1.6875005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0260619,NA
"24015",2021-03-02,0.4512527,NA,NA,14.9752348,NA,69.6873946,35.5812597,NA,3.0167193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4923135,NA
"24021",2021-03-02,1.2098787,NA,NA,9.3560457,NA,89.9216367,32.7424993,95.1649319,3.5263186,44.014983,57.5499344,10.9614884,29.0942832,7.8903994,74.2285985,36.422567,42.6234386,40.2227775,12.818345,13.7921597,96.3195564
"24025",2021-03-02,0.4618025,NA,NA,10.8456821,NA,85.4522854,35.3569523,95.7471144,1.3796333,36.3757671,64.5233525,12.388981,34.4010768,7.8313792,62.7069734,NA,NA,NA,NA,10.7363286,96.086732
"24027",2021-03-02,0.6770616,NA,NA,5.109408,NA,89.2280012,28.344268,96.1564013,0.7188434,34.5379601,49.3511446,10.9678842,27.1655765,2.8899598,66.9921541,43.1019975,38.7708306,38.5376654,7.5768044,9.9242622,97.8121548
"24031",2021-03-02,0.5105227,11.7076192,9.2539039,9.410652,NA,91.4267259,30.6172252,95.4483519,3.6328803,28.1937038,50.3957352,8.9014725,23.389035,3.2194635,65.4909531,40.9629739,42.7496453,41.9149793,10.220127,11.857044,98.0601117
"24033",2021-03-02,0.8661301,14.0475005,9.3496861,12.3118831,NA,81.0511956,24.243087,94.5549915,3.5249683,29.6784248,47.5248425,9.3583469,22.4215217,2.9099104,70.4585858,41.4184083,44.9017949,39.3609698,13.7892099,17.1658748,99.2574864
"24045",2021-03-02,0.7990296,NA,NA,16.4549154,NA,79.6579114,46.4817535,91.0639286,2.5778399,NA,NA,NA,NA,NA,65.2455359,NA,NA,NA,NA,10.9900677,92.5720199
"24510",2021-03-02,0.5766847,NA,NA,16.242738,NA,78.7719866,23.2236527,91.847688,9.27452,33.3271323,50.1023773,11.8072099,27.5579083,4.5858722,74.4407523,35.3790901,30.6449278,27.1877793,12.3786107,12.2108246,95.2908805
"25001",2021-03-02,0,NA,NA,8.7784588,NA,90.4243577,37.9257965,93.8852475,0.331653,37.0135071,62.9976527,12.2765104,32.0767016,7.3248275,58.9888639,NA,NA,NA,NA,18.0947198,95.7998729
"25003",2021-03-02,0.6471302,NA,NA,14.0368953,NA,87.726893,41.5423428,96.4360605,3.3281733,35.715941,59.4602992,9.45523,26.6762417,1.9150177,70.3834925,NA,NA,NA,NA,5.848644,99.0010963
"25005",2021-03-02,0.3474573,NA,NA,11.5282351,NA,83.8533469,26.4047502,93.4065084,2.5525656,33.6023881,60.3293599,15.1611683,33.7328466,5.8729879,68.8899906,29.6330795,32.7640338,25.7723407,5.5609958,18.8538712,97.2766778
"25009",2021-03-02,0.8533964,NA,NA,19.2290684,NA,88.7460791,31.7982506,92.3547201,4.9450334,37.5487811,62.4030991,15.8883663,39.4849507,6.4307191,69.9117174,36.3615742,39.6253396,30.8296314,11.7417467,20.7444121,97.214897
"25013",2021-03-02,0.493539,13.2543382,34.3491446,17.6761541,NA,79.2243782,29.0030071,92.8623711,3.6821273,34.2993004,58.1321926,16.361974,37.7853312,8.4758258,68.1003518,31.8979538,35.0262333,28.1293199,9.0674518,29.0649164,95.5075216
